date,campaign,funnel_stage,ad_set,ad,creative_id,ad_type,platform,audience,audience_type,audience_size,impressions,clicks,spend,cpc,cpm,video_views,leads,conversions,revenue
2024-01-19,Conversions,Conversion,Set_1,Ad_13,Creative_1,Carousel,X,Lookalike_Top_Spenders,Lookalike,Broad,989,39,3.9,0.1,3.94,0,1,3,108.3
2024-01-27,Video_Views,Awareness,Set_4,Ad_10,Creative_4,Image,Instagram,Retargeting_Email_Engagers,Retargeting,Medium,1003,26,13.39,0.52,13.35,17,0,0,0.0
2024-01-04,Video_Views,Awareness,Set_3,Ad_5,Creative_5,Image,Facebook,Custom_List_Newsletter_Subscribers,Custom_List,Broad,999,10,1.79,0.18,1.79,8,0,0,0.0
2024-02-07,Retargeting,Conversion,Set_1,Ad_19,Creative_5,Image,X,Custom_List_Past_Purchasers,Custom_List,Narrow,978,18,10.23,0.57,10.46,0,0,0,0.0
2024-01-04,Conversions,Conversion,Set_4,Ad_6,Creative_9,Video,Instagram,Interest_In_Home_Fitness,Interest,Broad,1006,27,10.69,0.4,10.63,0,0,1,52.24
2024-01-02,Video_Views,Awareness,Set_3,Ad_6,Creative_6,Video,X,Broad_35-54_UK,Broad,Medium,1012,32,21.66,0.68,21.4,25,0,0,0.0
2024-01-16,Brand_Awareness,Awareness,Set_4,Ad_3,Creative_7,Carousel,Instagram,Broad_18-34_US,Broad,Narrow,1036,7,1.83,0.26,1.77,0,0,0,0.0
2024-02-03,Video_Views,Awareness,Set_3,Ad_3,Creative_2,Carousel,LinkedIn,Lookalike_Top_Spenders,Lookalike,Medium,951,30,31.34,1.04,32.95,16,0,0,0.0
2024-01-04,Retargeting,Conversion,Set_3,Ad_9,Creative_2,Video,TikTok,Interest_In_Luxury_Travel,Interest,Broad,1010,24,11.72,0.49,11.6,0,0,0,0.0
2024-05-12,Traffic,Consideration,Set_4,Ad_1,Creative_4,Carousel,TikTok,Retargeting_Product_Viewers,Retargeting,Medium,960,5,1.09,0.22,1.14,0,0,0,0.0
2024-01-26,Brand_Awareness,Awareness,Set_4,Ad_10,Creative_1,Image,LinkedIn,Lookalike_Recent_Purchasers,Lookalike,Narrow,978,14,6.77,0.48,6.92,0,0,0,0.0
2024-01-03,Conversions,Conversion,Set_4,Ad_4,Creative_7,Image,Facebook,Interest_In_Sustainable_Fashion,Interest,Broad,1002,18,9.72,0.54,9.7,0,0,1,51.09
2024-01-12,Retargeting,Conversion,Set_3,Ad_18,Creative_3,Carousel,LinkedIn,Retargeting_Email_Engagers,Retargeting,Broad,984,40,37.38,0.93,37.99,0,0,1,12.95
2024-01-25,Retargeting,Conversion,Set_1,Ad_16,Creative_6,Image,TikTok,Interest_In_Luxury_Travel,Interest,Medium,1079,10,7.26,0.73,6.73,0,0,0,0.0
2024-01-13,Traffic,Consideration,Set_4,Ad_15,Creative_6,Image,Instagram,Broad_35-54_UK,Broad,Medium,1015,17,3.09,0.18,3.04,0,0,0,0.0
2024-01-23,Video_Views,Awareness,Set_3,Ad_2,Creative_8,Image,LinkedIn,Interest_In_Organic_Food,Interest,Narrow,1011,14,9.41,0.67,9.31,6,0,0,0.0
2024-01-14,Brand_Awareness,Awareness,Set_2,Ad_20,Creative_3,Image,Facebook,Lookalike_Top_Spenders,Lookalike,Medium,948,1,0.5,0.5,0.53,0,0,0,-0.0
2024-03-16,Video_Views,Awareness,Set_2,Ad_3,Creative_4,Image,TikTok,Interest_In_Sustainable_Fashion,Interest,Broad,1038,46,23.56,0.51,22.7,37,1,2,51.36
2024-01-16,Conversions,Conversion,Set_2,Ad_20,Creative_9,Image,Facebook,Interest_In_Organic_Food,Interest,Narrow,966,21,8.52,0.41,8.82,0,0,1,60.86
2024-01-05,Conversions,Conversion,Set_2,Ad_4,Creative_4,Video,Facebook,Interest_In_Home_Fitness,Interest,Narrow,1039,51,17.34,0.34,16.69,0,0,1,55.3
2024-01-05,Video_Views,Awareness,Set_3,Ad_1,Creative_7,Image,Instagram,Interest_In_Organic_Food,Interest,Narrow,988,20,8.23,0.41,8.33,15,0,0,0.0
2024-01-18,Video_Views,Awareness,Set_1,Ad_3,Creative_10,Carousel,LinkedIn,Retargeting_Cart_Abandoners,Retargeting,Medium,953,0,0.0,0.0,0.0,0,0,0,0.0
2024-06-07,Brand_Awareness,Awareness,Set_4,Ad_17,Creative_9,Carousel,Instagram,Retargeting_Email_Engagers,Retargeting,Narrow,934,18,4.99,0.28,5.34,0,0,0,0.0
2024-01-22,Conversions,Conversion,Set_4,Ad_1,Creative_2,Video,Facebook,Retargeting_Cart_Abandoners,Retargeting,Medium,1010,30,25.73,0.86,25.48,0,0,0,0.0
2024-01-07,Retargeting,Conversion,Set_4,Ad_3,Creative_2,Image,Facebook,Interest_In_Tech_Gadgets,Interest,Broad,988,29,14.74,0.51,14.92,0,0,1,14.23
2024-01-01,Traffic,Consideration,Set_3,Ad_20,Creative_7,Video,TikTok,Retargeting_Product_Viewers,Retargeting,Broad,977,20,7.53,0.38,7.71,0,0,0,0.0
2024-02-25,Video_Views,Awareness,Set_3,Ad_15,Creative_2,Image,TikTok,Retargeting_Email_Engagers,Retargeting,Medium,951,38,19.43,0.51,20.43,38,0,0,0.0
2024-01-19,Video_Views,Awareness,Set_2,Ad_14,Creative_8,Video,LinkedIn,Interest_In_Sustainable_Fashion,Interest,Medium,1028,3,2.49,0.83,2.42,1,0,0,0.0
2024-01-31,Retargeting,Conversion,Set_4,Ad_4,Creative_5,Carousel,X,Interest_In_Luxury_Travel,Interest,Medium,1015,29,24.95,0.86,24.58,0,0,1,20.32
2024-01-05,Conversions,Conversion,Set_2,Ad_16,Creative_7,Image,Facebook,Lookalike_Recent_Purchasers,Lookalike,Narrow,1023,23,9.61,0.42,9.39,0,0,1,45.45
2024-01-11,Brand_Awareness,Awareness,Set_3,Ad_5,Creative_9,Carousel,TikTok,Lookalike_Top_Spenders,Lookalike,Broad,986,32,12.5,0.39,12.68,0,0,1,31.86
2024-01-10,Conversions,Conversion,Set_1,Ad_14,Creative_1,Video,X,Broad_35-54_UK,Broad,Broad,1026,12,5.99,0.5,5.84,0,0,0,0.0
2024-01-23,Conversions,Conversion,Set_3,Ad_12,Creative_3,Image,Facebook,Retargeting_Email_Engagers,Retargeting,Broad,1030,38,15.63,0.41,15.17,0,1,2,130.56
2024-02-20,Retargeting,Conversion,Set_2,Ad_4,Creative_2,Video,X,Broad_35-54_UK,Broad,Broad,1014,25,13.95,0.56,13.76,0,0,0,0.0
2024-01-29,Conversions,Conversion,Set_2,Ad_14,Creative_9,Carousel,TikTok,Broad_18-34_US,Broad,Broad,1066,5,2.78,0.56,2.61,0,0,0,0.0
2024-01-11,Brand_Awareness,Awareness,Set_3,Ad_1,Creative_6,Video,Instagram,Interest_In_Organic_Food,Interest,Broad,1032,29,6.88,0.24,6.67,0,0,1,18.6
2024-02-02,Conversions,Conversion,Set_1,Ad_6,Creative_2,Video,Instagram,Retargeting_Email_Engagers,Retargeting,Broad,967,31,14.88,0.48,15.39,0,0,1,44.71
2024-01-22,Traffic,Consideration,Set_1,Ad_3,Creative_8,Video,TikTok,Interest_In_Sustainable_Fashion,Interest,Medium,1036,44,35.86,0.82,34.61,0,0,0,0.0
2024-03-02,Conversions,Conversion,Set_2,Ad_12,Creative_10,Carousel,X,Custom_List_Past_Purchasers,Custom_List,Medium,1012,31,17.74,0.57,17.53,0,0,0,0.0
2024-02-18,Brand_Awareness,Awareness,Set_1,Ad_5,Creative_2,Image,Instagram,Broad_18-34_US,Broad,Broad,970,26,17.92,0.69,18.47,0,0,0,0.0
2024-01-01,Conversions,Conversion,Set_4,Ad_14,Creative_5,Video,LinkedIn,Retargeting_Email_Engagers,Retargeting,Medium,1025,40,17.72,0.44,17.29,0,1,2,97.58
2024-01-12,Traffic,Consideration,Set_1,Ad_12,Creative_10,Carousel,LinkedIn,Lookalike_Recent_Purchasers,Lookalike,Medium,962,11,1.99,0.18,2.07,0,0,0,0.0
2024-01-16,Retargeting,Conversion,Set_3,Ad_2,Creative_1,Image,Instagram,Interest_In_Luxury_Travel,Interest,Broad,1018,35,3.32,0.09,3.26,0,1,1,14.48
2024-01-31,Traffic,Consideration,Set_3,Ad_7,Creative_6,Video,Instagram,Broad_18-34_US,Broad,Medium,939,36,27.98,0.78,29.8,0,1,2,59.12
2024-02-22,Brand_Awareness,Awareness,Set_1,Ad_16,Creative_9,Video,LinkedIn,Interest_In_Home_Fitness,Interest,Narrow,1000,28,15.85,0.57,15.85,0,0,0,0.0
2024-02-16,Traffic,Consideration,Set_3,Ad_3,Creative_7,Image,LinkedIn,Broad_35-54_UK,Broad,Broad,1001,15,6.34,0.42,6.33,0,0,0,0.0
2024-02-09,Brand_Awareness,Awareness,Set_4,Ad_3,Creative_7,Carousel,X,Retargeting_Email_Engagers,Retargeting,Medium,1013,6,5.07,0.85,5.0,0,0,0,0.0
2024-02-24,Retargeting,Conversion,Set_3,Ad_4,Creative_10,Image,LinkedIn,Lookalike_Top_Spenders,Lookalike,Medium,989,7,4.69,0.67,4.74,0,0,0,0.0
2024-01-22,Retargeting,Conversion,Set_3,Ad_3,Creative_7,Image,LinkedIn,Broad_35-54_UK,Broad,Narrow,981,27,13.68,0.51,13.94,0,0,0,0.0
2024-01-19,Video_Views,Awareness,Set_4,Ad_17,Creative_6,Carousel,Facebook,Interest_In_Luxury_Travel,Interest,Medium,998,22,7.13,0.32,7.14,19,0,0,0.0
2024-01-06,Traffic,Consideration,Set_3,Ad_6,Creative_9,Image,Facebook,Retargeting_Product_Viewers,Retargeting,Broad,1010,27,17.43,0.65,17.26,0,0,0,0.0
2024-03-12,Video_Views,Awareness,Set_2,Ad_12,Creative_4,Image,X,Custom_List_Past_Purchasers,Custom_List,Broad,976,11,5.93,0.54,6.08,7,0,0,0.0
2024-01-16,Brand_Awareness,Awareness,Set_2,Ad_9,Creative_2,Image,Instagram,Interest_In_Home_Fitness,Interest,Broad,986,8,3.31,0.41,3.36,0,0,0,0.0
2024-02-09,Traffic,Consideration,Set_4,Ad_15,Creative_10,Video,TikTok,Broad_18-34_US,Broad,Broad,1014,6,6.5,1.08,6.41,0,0,0,0.0
2024-01-05,Video_Views,Awareness,Set_3,Ad_11,Creative_8,Video,Instagram,Retargeting_Cart_Abandoners,Retargeting,Narrow,973,16,7.04,0.44,7.24,11,0,0,0.0
2024-01-03,Conversions,Conversion,Set_3,Ad_19,Creative_5,Image,Facebook,Interest_In_Tech_Gadgets,Interest,Broad,1020,32,12.27,0.38,12.03,0,0,1,37.34
2024-03-28,Retargeting,Conversion,Set_4,Ad_2,Creative_2,Image,Facebook,Interest_In_Tech_Gadgets,Interest,Medium,1037,1,0.2,0.2,0.19,0,0,0,0.0
2024-02-19,Video_Views,Awareness,Set_4,Ad_15,Creative_8,Image,TikTok,Retargeting_Product_Viewers,Retargeting,Broad,996,12,5.69,0.47,5.71,7,0,0,0.0
2024-01-22,Video_Views,Awareness,Set_2,Ad_11,Creative_1,Image,TikTok,Retargeting_Cart_Abandoners,Retargeting,Broad,970,11,5.96,0.54,6.14,7,0,0,0.0
2024-01-04,Retargeting,Conversion,Set_1,Ad_11,Creative_1,Image,Facebook,Retargeting_Product_Viewers,Retargeting,Broad,1014,52,34.42,0.66,33.94,0,0,0,0.0
2024-02-17,Traffic,Consideration,Set_4,Ad_15,Creative_6,Image,TikTok,Retargeting_Product_Viewers,Retargeting,Broad,1007,15,12.84,0.86,12.75,0,0,0,0.0
2024-02-17,Conversions,Conversion,Set_3,Ad_13,Creative_10,Carousel,LinkedIn,Broad_18-34_US,Broad,Medium,983,16,8.75,0.55,8.9,0,0,0,0.0
2024-03-08,Brand_Awareness,Awareness,Set_3,Ad_3,Creative_7,Carousel,X,Lookalike_Recent_Purchasers,Lookalike,Broad,1014,41,15.85,0.39,15.63,0,0,1,34.12
2024-05-04,Conversions,Conversion,Set_3,Ad_20,Creative_3,Carousel,Instagram,Interest_In_Tech_Gadgets,Interest,Narrow,1015,29,4.7,0.16,4.63,0,0,1,50.33
2024-01-23,Conversions,Conversion,Set_3,Ad_13,Creative_5,Image,Instagram,Retargeting_Email_Engagers,Retargeting,Broad,1021,27,8.89,0.33,8.71,0,0,1,47.05
2024-02-07,Video_Views,Awareness,Set_4,Ad_11,Creative_9,Carousel,Instagram,Custom_List_Newsletter_Subscribers,Custom_List,Broad,983,32,11.74,0.37,11.94,8,0,1,19.09
2024-01-06,Brand_Awareness,Awareness,Set_4,Ad_17,Creative_3,Video,X,Lookalike_Top_Spenders,Lookalike,Medium,1020,30,16.57,0.55,16.25,0,0,0,0.0
2024-01-18,Traffic,Consideration,Set_3,Ad_16,Creative_2,Image,Instagram,Interest_In_Sustainable_Fashion,Interest,Narrow,1024,4,2.6,0.65,2.54,0,0,0,0.0
2024-01-05,Conversions,Conversion,Set_1,Ad_17,Creative_1,Carousel,TikTok,Broad_35-54_UK,Broad,Broad,1016,26,13.18,0.51,12.97,0,0,1,52.83
2024-01-08,Conversions,Conversion,Set_2,Ad_20,Creative_10,Image,LinkedIn,Interest_In_Home_Fitness,Interest,Narrow,1035,40,32.1,0.8,31.01,0,0,0,0.0
2024-03-24,Traffic,Consideration,Set_4,Ad_2,Creative_4,Carousel,LinkedIn,Interest_In_Tech_Gadgets,Interest,Broad,1041,7,5.09,0.73,4.89,0,0,0,0.0
2024-02-03,Retargeting,Conversion,Set_3,Ad_15,Creative_8,Video,Instagram,Retargeting_Product_Viewers,Retargeting,Narrow,1005,2,0.1,0.05,0.1,0,0,0,0.0
2024-01-04,Traffic,Consideration,Set_3,Ad_19,Creative_9,Video,LinkedIn,Retargeting_Cart_Abandoners,Retargeting,Medium,993,19,12.66,0.67,12.75,0,0,0,0.0
2024-01-11,Video_Views,Awareness,Set_4,Ad_6,Creative_5,Image,Instagram,Broad_18-34_US,Broad,Broad,1051,30,8.84,0.29,8.41,23,0,1,16.14
2024-01-24,Brand_Awareness,Awareness,Set_4,Ad_12,Creative_2,Carousel,TikTok,Lookalike_Recent_Purchasers,Lookalike,Broad,951,18,9.71,0.54,10.21,0,0,0,0.0
2024-02-10,Conversions,Conversion,Set_1,Ad_6,Creative_7,Image,X,Retargeting_Cart_Abandoners,Retargeting,Broad,1038,14,10.93,0.78,10.53,0,0,0,0.0
2024-01-02,Brand_Awareness,Awareness,Set_2,Ad_15,Creative_7,Image,X,Lookalike_Top_Spenders,Lookalike,Medium,1038,11,7.12,0.65,6.86,0,0,0,0.0
2024-01-22,Video_Views,Awareness,Set_3,Ad_8,Creative_1,Image,LinkedIn,Lookalike_Recent_Purchasers,Lookalike,Medium,994,29,25.95,0.89,26.11,21,0,0,0.0
2024-01-30,Conversions,Conversion,Set_1,Ad_11,Creative_8,Video,Instagram,Interest_In_Home_Fitness,Interest,Narrow,1008,13,5.4,0.42,5.36,0,0,0,0.0
2024-01-21,Traffic,Consideration,Set_4,Ad_15,Creative_5,Image,TikTok,Lookalike_Top_Spenders,Lookalike,Narrow,1014,35,25.28,0.72,24.93,0,1,2,42.14
2024-01-14,Traffic,Consideration,Set_2,Ad_18,Creative_5,Image,TikTok,Retargeting_Product_Viewers,Retargeting,Medium,997,18,9.25,0.51,9.28,0,0,0,0.0
2024-01-29,Traffic,Consideration,Set_3,Ad_4,Creative_10,Carousel,Facebook,Interest_In_Sustainable_Fashion,Interest,Medium,979,17,6.82,0.4,6.97,0,0,0,0.0
2024-01-11,Retargeting,Conversion,Set_1,Ad_4,Creative_9,Image,LinkedIn,Retargeting_Email_Engagers,Retargeting,Broad,1060,50,32.13,0.64,30.31,0,0,0,0.0
2024-01-22,Video_Views,Awareness,Set_2,Ad_5,Creative_6,Carousel,X,Interest_In_Luxury_Travel,Interest,Narrow,1042,16,7.51,0.47,7.21,13,0,0,0.0
2024-02-07,Traffic,Consideration,Set_4,Ad_6,Creative_9,Image,Facebook,Retargeting_Product_Viewers,Retargeting,Medium,1010,15,6.44,0.43,6.38,0,0,0,0.0
2024-01-19,Video_Views,Awareness,Set_1,Ad_13,Creative_6,Video,LinkedIn,Lookalike_Top_Spenders,Lookalike,Broad,988,10,9.04,0.9,9.15,6,0,0,0.0
2024-01-14,Conversions,Conversion,Set_1,Ad_12,Creative_2,Carousel,Facebook,Interest_In_Tech_Gadgets,Interest,Narrow,1008,36,19.5,0.54,19.35,0,0,1,59.53
2024-02-08,Video_Views,Awareness,Set_3,Ad_5,Creative_3,Video,Facebook,Interest_In_Tech_Gadgets,Interest,Broad,957,19,4.77,0.25,4.98,19,0,0,0.0
2024-01-02,Retargeting,Conversion,Set_4,Ad_6,Creative_1,Video,Instagram,Lookalike_Recent_Purchasers,Lookalike,Broad,957,31,7.03,0.23,7.35,0,0,1,24.27
2024-02-03,Conversions,Conversion,Set_2,Ad_2,Creative_9,Video,Instagram,Lookalike_Top_Spenders,Lookalike,Medium,979,41,14.22,0.35,14.53,0,2,3,165.84
2024-02-28,Retargeting,Conversion,Set_4,Ad_9,Creative_5,Image,Facebook,Broad_18-34_US,Broad,Broad,1053,29,1.46,0.05,1.39,0,0,1,3.38
2024-01-15,Conversions,Conversion,Set_1,Ad_11,Creative_7,Video,X,Lookalike_Recent_Purchasers,Lookalike,Medium,965,34,13.84,0.41,14.34,0,0,1,50.5
2024-01-31,Retargeting,Conversion,Set_4,Ad_11,Creative_6,Video,Instagram,Retargeting_Cart_Abandoners,Retargeting,Broad,985,3,0.72,0.24,0.73,0,0,0,0.0
2024-05-12,Video_Views,Awareness,Set_3,Ad_3,Creative_3,Carousel,LinkedIn,Lookalike_Recent_Purchasers,Lookalike,Medium,996,14,8.27,0.59,8.3,8,0,0,0.0
2024-01-02,Video_Views,Awareness,Set_3,Ad_11,Creative_5,Carousel,Facebook,Lookalike_Recent_Purchasers,Lookalike,Medium,964,23,8.01,0.35,8.31,14,0,1,25.61
2024-01-28,Conversions,Conversion,Set_4,Ad_20,Creative_6,Video,LinkedIn,Interest_In_Home_Fitness,Interest,Broad,990,21,14.82,0.71,14.97,0,0,0,0.0
2024-01-24,Retargeting,Conversion,Set_1,Ad_12,Creative_1,Carousel,TikTok,Interest_In_Luxury_Travel,Interest,Medium,1025,2,0.98,0.49,0.96,0,0,0,0.0
2024-01-10,Brand_Awareness,Awareness,Set_4,Ad_12,Creative_3,Carousel,TikTok,Broad_18-34_US,Broad,Broad,986,15,8.48,0.57,8.6,0,0,0,0.0
2024-01-16,Brand_Awareness,Awareness,Set_2,Ad_20,Creative_4,Image,LinkedIn,Lookalike_Top_Spenders,Lookalike,Narrow,1011,7,4.9,0.7,4.85,0,0,0,0.0
2024-01-08,Conversions,Conversion,Set_3,Ad_13,Creative_8,Image,TikTok,Lookalike_Top_Spenders,Lookalike,Broad,1021,10,5.28,0.53,5.17,0,0,0,0.0
2024-03-03,Conversions,Conversion,Set_3,Ad_15,Creative_6,Carousel,Facebook,Retargeting_Email_Engagers,Retargeting,Narrow,1067,30,11.82,0.39,11.08,0,0,2,98.98
2024-01-11,Retargeting,Conversion,Set_3,Ad_9,Creative_3,Carousel,Instagram,Lookalike_Recent_Purchasers,Lookalike,Narrow,970,31,13.89,0.45,14.32,0,0,0,0.0
2024-03-01,Retargeting,Conversion,Set_4,Ad_18,Creative_8,Carousel,Facebook,Interest_In_Organic_Food,Interest,Medium,1034,26,10.87,0.42,10.51,0,0,0,0.0
2024-02-26,Traffic,Consideration,Set_3,Ad_16,Creative_8,Image,Instagram,Lookalike_Recent_Purchasers,Lookalike,Narrow,1046,32,11.93,0.37,11.41,0,0,1,43.33
2024-03-19,Traffic,Consideration,Set_4,Ad_3,Creative_2,Carousel,X,Custom_List_Newsletter_Subscribers,Custom_List,Medium,1017,12,8.18,0.68,8.04,0,0,0,0.0
2024-01-08,Video_Views,Awareness,Set_3,Ad_10,Creative_3,Carousel,Instagram,Custom_List_Past_Purchasers,Custom_List,Broad,1079,30,8.79,0.29,8.15,25,0,1,25.15
2024-02-13,Conversions,Conversion,Set_2,Ad_4,Creative_8,Image,Instagram,Broad_18-34_US,Broad,Narrow,1015,19,8.94,0.47,8.81,0,0,1,49.73
2024-01-03,Brand_Awareness,Awareness,Set_3,Ad_18,Creative_3,Carousel,TikTok,Interest_In_Tech_Gadgets,Interest,Medium,992,17,8.34,0.49,8.41,0,0,0,0.0
2024-01-11,Video_Views,Awareness,Set_1,Ad_3,Creative_8,Carousel,X,Interest_In_Luxury_Travel,Interest,Broad,944,24,17.56,0.73,18.6,13,0,1,3.92
2024-02-18,Video_Views,Awareness,Set_4,Ad_14,Creative_2,Video,TikTok,Lookalike_Recent_Purchasers,Lookalike,Narrow,1058,11,5.99,0.54,5.66,7,0,0,0.0
2024-01-28,Retargeting,Conversion,Set_4,Ad_17,Creative_10,Carousel,X,Interest_In_Home_Fitness,Interest,Broad,987,19,0.95,0.05,0.96,0,0,0,0.0
2024-01-03,Traffic,Consideration,Set_2,Ad_14,Creative_9,Image,TikTok,Broad_35-54_UK,Broad,Narrow,1017,28,19.93,0.71,19.6,0,0,0,0.0
2024-02-14,Traffic,Consideration,Set_3,Ad_6,Creative_6,Image,Instagram,Interest_In_Tech_Gadgets,Interest,Broad,978,20,5.22,0.26,5.34,0,0,0,0.0
2024-02-11,Video_Views,Awareness,Set_3,Ad_3,Creative_5,Carousel,X,Interest_In_Sustainable_Fashion,Interest,Broad,983,13,7.84,0.6,7.98,6,0,0,0.0
2024-01-04,Traffic,Consideration,Set_3,Ad_20,Creative_3,Carousel,TikTok,Lookalike_Recent_Purchasers,Lookalike,Broad,987,15,11.62,0.77,11.77,0,0,0,0.0
2024-01-15,Video_Views,Awareness,Set_2,Ad_6,Creative_10,Video,TikTok,Custom_List_Past_Purchasers,Custom_List,Broad,1088,20,11.74,0.59,10.79,8,0,1,35.69
2024-02-02,Brand_Awareness,Awareness,Set_1,Ad_3,Creative_4,Video,Facebook,Custom_List_Newsletter_Subscribers,Custom_List,Broad,1072,12,3.32,0.28,3.1,0,0,0,0.0
2024-01-02,Video_Views,Awareness,Set_4,Ad_20,Creative_5,Carousel,Facebook,Retargeting_Cart_Abandoners,Retargeting,Broad,987,0,0.0,0.0,0.0,0,0,0,0.0
2024-01-02,Conversions,Conversion,Set_4,Ad_8,Creative_1,Image,LinkedIn,Interest_In_Organic_Food,Interest,Medium,1026,29,19.14,0.66,18.65,0,0,1,38.61
2024-01-08,Traffic,Consideration,Set_4,Ad_14,Creative_10,Video,LinkedIn,Retargeting_Cart_Abandoners,Retargeting,Narrow,1016,19,8.58,0.45,8.44,0,0,0,0.0
2024-01-12,Traffic,Consideration,Set_3,Ad_11,Creative_9,Video,X,Interest_In_Luxury_Travel,Interest,Narrow,1013,11,8.0,0.73,7.9,0,0,0,0.0
2024-01-04,Video_Views,Awareness,Set_1,Ad_11,Creative_8,Video,Instagram,Retargeting_Cart_Abandoners,Retargeting,Narrow,1001,18,1.71,0.1,1.71,3,0,0,0.0
2024-01-28,Traffic,Consideration,Set_2,Ad_4,Creative_7,Carousel,Facebook,Interest_In_Organic_Food,Interest,Medium,1016,1,0.54,0.54,0.53,0,0,0,0.0
2024-01-05,Traffic,Consideration,Set_2,Ad_11,Creative_3,Image,TikTok,Custom_List_Past_Purchasers,Custom_List,Medium,1031,30,13.55,0.45,13.14,0,0,0,0.0
2024-04-19,Retargeting,Conversion,Set_4,Ad_16,Creative_7,Image,X,Retargeting_Cart_Abandoners,Retargeting,Narrow,1037,6,3.81,0.64,3.67,0,0,0,0.0
2024-01-16,Video_Views,Awareness,Set_4,Ad_8,Creative_1,Image,Instagram,Retargeting_Email_Engagers,Retargeting,Medium,981,12,2.89,0.24,2.95,6,0,0,0.0
2024-04-04,Conversions,Conversion,Set_4,Ad_20,Creative_2,Image,LinkedIn,Interest_In_Organic_Food,Interest,Broad,1066,26,16.8,0.65,15.76,0,0,0,0.0
2024-01-30,Retargeting,Conversion,Set_2,Ad_9,Creative_1,Video,X,Broad_18-34_US,Broad,Medium,1028,17,11.31,0.67,11.0,0,0,0,0.0
2024-02-03,Retargeting,Conversion,Set_1,Ad_19,Creative_5,Carousel,TikTok,Interest_In_Sustainable_Fashion,Interest,Medium,977,17,11.79,0.69,12.07,0,0,0,0.0
2024-01-05,Brand_Awareness,Awareness,Set_4,Ad_17,Creative_10,Video,LinkedIn,Broad_18-34_US,Broad,Broad,995,21,12.76,0.61,12.82,0,0,0,0.0
2024-02-04,Video_Views,Awareness,Set_1,Ad_5,Creative_9,Video,Facebook,Interest_In_Luxury_Travel,Interest,Medium,944,17,11.47,0.67,12.15,7,0,0,0.0
2024-01-02,Conversions,Conversion,Set_2,Ad_7,Creative_1,Carousel,TikTok,Retargeting_Product_Viewers,Retargeting,Medium,1029,26,17.33,0.67,16.84,0,0,1,33.83
2024-01-30,Brand_Awareness,Awareness,Set_1,Ad_5,Creative_8,Carousel,X,Broad_18-34_US,Broad,Medium,1029,22,15.07,0.68,14.65,0,0,0,0.0
2024-01-20,Traffic,Consideration,Set_2,Ad_11,Creative_10,Video,TikTok,Interest_In_Tech_Gadgets,Interest,Narrow,1021,34,28.39,0.84,27.81,0,0,1,7.97
2024-01-01,Conversions,Conversion,Set_3,Ad_17,Creative_10,Carousel,TikTok,Retargeting_Product_Viewers,Retargeting,Medium,1057,42,14.7,0.35,13.91,0,1,2,117.64
2024-02-09,Conversions,Conversion,Set_4,Ad_1,Creative_7,Image,X,Interest_In_Tech_Gadgets,Interest,Broad,951,23,11.56,0.5,12.16,0,0,0,0.0
2024-03-16,Video_Views,Awareness,Set_3,Ad_1,Creative_10,Carousel,TikTok,Retargeting_Cart_Abandoners,Retargeting,Medium,1025,4,3.54,0.88,3.45,3,0,0,0.0
2024-01-25,Video_Views,Awareness,Set_2,Ad_2,Creative_10,Carousel,TikTok,Retargeting_Cart_Abandoners,Retargeting,Narrow,987,27,12.37,0.46,12.53,19,0,0,0.0
2024-01-10,Retargeting,Conversion,Set_2,Ad_8,Creative_4,Image,Facebook,Retargeting_Email_Engagers,Retargeting,Broad,1072,19,15.11,0.8,14.1,0,0,0,0.0
2024-01-10,Brand_Awareness,Awareness,Set_4,Ad_11,Creative_4,Carousel,LinkedIn,Interest_In_Home_Fitness,Interest,Medium,986,33,17.12,0.52,17.36,0,0,0,-0.0
2024-01-07,Retargeting,Conversion,Set_4,Ad_2,Creative_6,Carousel,Instagram,Retargeting_Product_Viewers,Retargeting,Narrow,984,6,0.3,0.05,0.3,0,0,0,0.0
2024-01-13,Retargeting,Conversion,Set_4,Ad_11,Creative_9,Video,Instagram,Retargeting_Cart_Abandoners,Retargeting,Broad,1018,10,4.85,0.48,4.76,0,0,0,0.0
2024-01-02,Conversions,Conversion,Set_3,Ad_20,Creative_9,Video,LinkedIn,Interest_In_Sustainable_Fashion,Interest,Narrow,958,7,3.25,0.46,3.39,0,0,0,0.0
2024-01-08,Conversions,Conversion,Set_2,Ad_10,Creative_8,Carousel,X,Custom_List_Past_Purchasers,Custom_List,Narrow,1093,40,30.56,0.76,27.96,0,0,1,61.34
2024-02-07,Conversions,Conversion,Set_4,Ad_12,Creative_5,Video,TikTok,Broad_18-34_US,Broad,Broad,1032,13,9.84,0.76,9.53,0,0,0,0.0
2024-01-27,Brand_Awareness,Awareness,Set_4,Ad_13,Creative_1,Video,X,Broad_18-34_US,Broad,Narrow,1015,38,25.71,0.68,25.33,0,0,1,14.31
2024-01-02,Conversions,Conversion,Set_1,Ad_12,Creative_8,Carousel,LinkedIn,Custom_List_Newsletter_Subscribers,Custom_List,Medium,977,25,20.26,0.81,20.74,0,0,0,0.0
2024-01-22,Traffic,Consideration,Set_2,Ad_18,Creative_3,Video,X,Retargeting_Product_Viewers,Retargeting,Broad,1001,30,23.97,0.8,23.95,0,0,1,19.26
